claim_id,target,candidate_id,kind,validation_lb_vs_momentum,validation_lb_vs_atr,lockbox_lb_vs_momentum,lockbox_lb_vs_atr,validation_precision,lockbox_precision,promoted_diagnostic,production_promoted,live_decision_weight,capital_permission
up50_126|pair|cluster48_follower_gap_63|-1|self_ret_21|-1,up50_126,pair|cluster48_follower_gap_63|-1|self_ret_21|-1,pair,-0.05555074176764659,-0.35361271208210604,-0.13150405648600852,-0.18509130834434923,0.05857142857142857,0.01880794701986755,False,False,0.0,BLOCKED
up50_126|pair|cluster48_follower_gap_63|+1|self_ret_63|+1,up50_126,pair|cluster48_follower_gap_63|+1|self_ret_63|+1,pair,-0.07259327333605958,-0.4143475523560153,-0.13769165049160076,-0.19522684298076146,0.022222222222222223,0.013245033112582781,False,False,0.0,BLOCKED
up50_126|pair|cluster48_follower_gap_63|+1|self_ret_63|-1,up50_126,pair|cluster48_follower_gap_63|+1|self_ret_63|-1,pair,-0.03889215710354606,-0.21992846827181112,-0.12614781644493084,-0.10599058650289998,0.1292063492063492,0.03152317880794702,False,False,0.0,BLOCKED
up50_126|pair|cluster48_follower_gap_63|-1|self_ret_63|+1,up50_126,pair|cluster48_follower_gap_63|-1|self_ret_63|+1,pair,-0.04869777377917211,-0.39072240671561403,-0.08316742544143217,-0.14923708755646997,0.06714285714285714,0.05456953642384106,False,False,0.0,BLOCKED
up50_126|pair|cluster48_follower_gap_63|-1|self_ret_63|-1,up50_126,pair|cluster48_follower_gap_63|-1|self_ret_63|-1,pair,-0.0783364210217795,-0.31900055455300336,-0.12124258974511448,-0.14307739308585976,0.04746031746031746,0.022516556291390728,False,False,0.0,BLOCKED
up50_126|pair|cluster48_follower_gap_63|+1|self_mom_252_21|+1,up50_126,pair|cluster48_follower_gap_63|+1|self_mom_252_21|+1,pair,-0.05279787971822128,-0.4016178688529418,-0.10525589070977284,-0.14380824595123495,0.017142857142857144,0.02781456953642384,False,False,0.0,BLOCKED
up50_126|pair|cluster48_follower_gap_63|+1|self_mom_252_21|-1,up50_126,pair|cluster48_follower_gap_63|+1|self_mom_252_21|-1,pair,-0.03592029451518748,-0.19712736497697503,-0.14068445813508254,-0.12124305795397883,0.1434920634920635,0.028609271523178808,False,False,0.0,BLOCKED
up50_126|pair|cluster48_follower_gap_63|-1|self_mom_252_21|+1,up50_126,pair|cluster48_follower_gap_63|-1|self_mom_252_21|+1,pair,-0.020942807062361603,-0.39240298229917847,-0.051755358780132925,-0.12495964216550728,0.047619047619047616,0.06622516556291391,False,False,0.0,BLOCKED
up50_126|pair|cluster48_follower_gap_63|-1|self_mom_252_21|-1,up50_126,pair|cluster48_follower_gap_63|-1|self_mom_252_21|-1,pair,-0.030386533662839426,-0.3237574772636235,-0.1358503712253602,-0.16895745434609766,0.08285714285714285,0.00847682119205298,False,False,0.0,BLOCKED
up50_126|pair|cluster48_follower_gap_63|+1|self_atr_63|+1,up50_126,pair|cluster48_follower_gap_63|+1|self_atr_63|+1,pair,-0.008266652502211452,-0.1727368304253198,-0.11082609908974256,-0.079778586766746,0.16746031746031745,0.049271523178807945,False,False,0.0,BLOCKED
up50_126|pair|cluster48_follower_gap_63|+1|self_atr_63|-1,up50_126,pair|cluster48_follower_gap_63|+1|self_atr_63|-1,pair,-0.07652314001010209,-0.4244133015423823,-0.14936356377606014,-0.20387900295251318,0.0022222222222222222,0.0,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_ret_21|+1,down20_63,pair|cluster48_follower_gap_21|-1|self_ret_21|+1,pair,-0.11858244815681197,-0.10598907026615936,-0.15968567375784354,-0.24923235925044113,0.06428571428571428,0.03663551401869159,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_ret_21|-1,down20_63,pair|cluster48_follower_gap_21|-1|self_ret_21|-1,pair,-0.1243720426125014,-0.08915021188932205,-0.12265974182824033,-0.19610912863166036,0.06317460317460317,0.08130841121495327,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_ret_63|+1,down20_63,pair|cluster48_follower_gap_21|+1|self_ret_63|+1,pair,-0.15908276723316989,-0.11215334684156705,-0.1564998083173515,-0.25295719465677813,0.06349206349206349,0.041682242990654206,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_ret_63|-1,down20_63,pair|cluster48_follower_gap_21|+1|self_ret_63|-1,pair,-0.0824276588778272,-0.10130509026100044,-0.04529978626830767,-0.1339110226587859,0.08238095238095237,0.13981308411214954,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_ret_63|+1,down20_63,pair|cluster48_follower_gap_21|-1|self_ret_63|+1,pair,-0.15724150221552216,-0.12607843165626537,-0.17038112272433162,-0.26060422032767283,0.05126984126984127,0.033457943925233644,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_ret_63|-1,down20_63,pair|cluster48_follower_gap_21|-1|self_ret_63|-1,pair,-0.12921033932052256,-0.1184378870777652,-0.10810283668816102,-0.1584592997013898,0.05015873015873016,0.10018691588785046,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_mom_252_21|+1,down20_63,pair|cluster48_follower_gap_21|+1|self_mom_252_21|+1,pair,-0.12828615581226332,-0.11298856474971461,-0.1524803366169634,-0.2317493911212225,0.042222222222222223,0.05813084112149533,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_mom_252_21|-1,down20_63,pair|cluster48_follower_gap_21|+1|self_mom_252_21|-1,pair,-0.0859998714111354,-0.090149105394934,-0.05832984667747517,-0.14197599419594373,0.09031746031746032,0.14373831775700935,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_mom_252_21|+1,down20_63,pair|cluster48_follower_gap_21|-1|self_mom_252_21|+1,pair,-0.17638689599272717,-0.1367007038759095,-0.17456663992121757,-0.2529847110204824,0.034761904761904765,0.02485981308411215,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_mom_252_21|-1,down20_63,pair|cluster48_follower_gap_21|-1|self_mom_252_21|-1,pair,-0.09895174459116415,-0.09998389035941613,-0.11166743091228615,-0.2136038485573762,0.07746031746031747,0.06990654205607477,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_atr_63|+1,down20_63,pair|cluster48_follower_gap_21|+1|self_atr_63|+1,pair,-0.07891717859371569,-0.08020097521638436,-0.06044462994147452,-0.14097979000516828,0.09873015873015872,0.15850467289719627,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_atr_63|-1,down20_63,pair|cluster48_follower_gap_21|+1|self_atr_63|-1,pair,-0.20316948909042654,-0.17453914906882126,-0.18654710006385797,-0.2801699369073131,0.0077777777777777776,0.003177570093457944,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_atr_63|+1,down20_63,pair|cluster48_follower_gap_21|-1|self_atr_63|+1,pair,-0.08124595492659818,-0.05539581074562156,-0.10492220258091677,-0.17104156971197637,0.0980952380952381,0.09794392523364485,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_atr_63|-1,down20_63,pair|cluster48_follower_gap_21|-1|self_atr_63|-1,pair,-0.20441586471430304,-0.18395064066556904,-0.1882989222165767,-0.2801273124715371,0.013492063492063493,0.00205607476635514,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_compression_20_63|+1,down20_63,pair|cluster48_follower_gap_21|+1|self_compression_20_63|+1,pair,-0.15485943188457635,-0.11384412449489886,-0.10333749682054588,-0.1906992075582556,0.05634920634920635,0.09551401869158878,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_compression_20_63|-1,down20_63,pair|cluster48_follower_gap_21|+1|self_compression_20_63|-1,pair,-0.1247497902562572,-0.1394707427237521,-0.12516633181301767,-0.22507256827651478,0.05746031746031746,0.055514018691588785,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_compression_20_63|+1,down20_63,pair|cluster48_follower_gap_21|-1|self_compression_20_63|+1,pair,-0.15669720176773688,-0.11814738610302977,-0.1402191690466631,-0.21979275304711093,0.046031746031746035,0.052710280373831776,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_compression_20_63|-1,down20_63,pair|cluster48_follower_gap_21|-1|self_compression_20_63|-1,pair,-0.15772032922725499,-0.13137141730259064,-0.16671973426107878,-0.2630719185337348,0.049523809523809526,0.020934579439252338,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_volume_ratio_5_20|+1,down20_63,pair|cluster48_follower_gap_21|+1|self_volume_ratio_5_20|+1,pair,-0.13200066224106957,-0.12358512764692578,-0.1052281205498134,-0.2003713808179018,0.06031746031746032,0.07177570093457944,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_volume_ratio_5_20|-1,down20_63,pair|cluster48_follower_gap_21|+1|self_volume_ratio_5_20|-1,pair,-0.13266930287741402,-0.11841040959802673,-0.12192951244869635,-0.1963349447663161,0.050317460317460316,0.08261682242990655,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_volume_ratio_5_20|+1,down20_63,pair|cluster48_follower_gap_21|-1|self_volume_ratio_5_20|+1,pair,-0.1594042671404068,-0.13180281151210363,-0.16256174547068042,-0.24708493580593033,0.04984126984126984,0.028598130841121495,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_volume_ratio_5_20|-1,down20_63,pair|cluster48_follower_gap_21|-1|self_volume_ratio_5_20|-1,pair,-0.1386642070854054,-0.10899725752630697,-0.15615383628897772,-0.24050864165667135,0.05174603174603175,0.03551401869158879,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_dist_high_63|+1,down20_63,pair|cluster48_follower_gap_21|+1|self_dist_high_63|+1,pair,-0.19614112918911192,-0.15691360199124213,-0.17052971461346855,-0.26568624705622174,0.027142857142857142,0.01588785046728972,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_dist_high_63|-1,down20_63,pair|cluster48_follower_gap_21|+1|self_dist_high_63|-1,pair,-0.07464653679221057,-0.09220410725240677,-0.052426687629766516,-0.13903459756247416,0.09222222222222222,0.1502803738317757,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_dist_high_63|+1,down20_63,pair|cluster48_follower_gap_21|-1|self_dist_high_63|+1,pair,-0.17069732300799942,-0.15059908226722304,-0.17451609044826066,-0.2661081524535826,0.03873015873015873,0.020186915887850466,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_dist_high_63|-1,down20_63,pair|cluster48_follower_gap_21|-1|self_dist_high_63|-1,pair,-0.11840038245691982,-0.0960365670751264,-0.09891383312140992,-0.1481539868581444,0.06428571428571428,0.117196261682243,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_range_loc_63|+1,down20_63,pair|cluster48_follower_gap_21|+1|self_range_loc_63|+1,pair,-0.17552174464881837,-0.1306905414006443,-0.16608755349004906,-0.25957345196605947,0.041428571428571426,0.024672897196261683,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|+1|self_range_loc_63|-1,down20_63,pair|cluster48_follower_gap_21|+1|self_range_loc_63|-1,pair,-0.10634589164972116,-0.12212301353322079,-0.09354479273467889,-0.1840641514083328,0.07396825396825397,0.10093457943925234,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_range_loc_63|+1,down20_63,pair|cluster48_follower_gap_21|-1|self_range_loc_63|+1,pair,-0.15510835375199816,-0.13505690898341363,-0.17332047266721368,-0.2646055000041784,0.044126984126984126,0.02149532710280374,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_21|-1|self_range_loc_63|-1,down20_63,pair|cluster48_follower_gap_21|-1|self_range_loc_63|-1,pair,-0.1427467572554984,-0.12020156697120793,-0.10143757013754949,-0.15682967704513506,0.05047619047619047,0.09981308411214954,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|+1|self_ret_5|+1,down20_63,pair|cluster48_follower_gap_63|+1|self_ret_5|+1,pair,-0.1338758937692202,-0.1170397305861674,-0.08719211956267901,-0.14683223035008336,0.05047619047619047,0.10355140186915889,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|+1|self_ret_5|-1,down20_63,pair|cluster48_follower_gap_63|+1|self_ret_5|-1,pair,-0.08498882453389378,-0.08965458836699108,-0.06757573611835714,-0.16886557696812488,0.07301587301587302,0.11214953271028037,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|-1|self_ret_5|+1,down20_63,pair|cluster48_follower_gap_63|-1|self_ret_5|+1,pair,-0.15228353471869066,-0.12521034294390532,-0.16324134476830798,-0.2583676757664761,0.05825396825396825,0.03308411214953271,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|-1|self_ret_5|-1,down20_63,pair|cluster48_follower_gap_63|-1|self_ret_5|-1,pair,-0.14955217728532505,-0.09847037195207406,-0.16334227257048733,-0.2470682630558394,0.06396825396825397,0.03719626168224299,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|+1|self_ret_21|+1,down20_63,pair|cluster48_follower_gap_63|+1|self_ret_21|+1,pair,-0.13617421882105107,-0.12660237126553214,-0.11946144535443617,-0.18985344434328427,0.051111111111111114,0.07738317757009346,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|+1|self_ret_21|-1,down20_63,pair|cluster48_follower_gap_63|+1|self_ret_21|-1,pair,-0.08033312130287058,-0.08921474830708662,-0.05727900779422694,-0.15884003829824134,0.08095238095238096,0.13457943925233645,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|-1|self_ret_21|+1,down20_63,pair|cluster48_follower_gap_63|-1|self_ret_21|+1,pair,-0.15715038884902555,-0.1318563513049381,-0.16988575606111228,-0.25787056064730657,0.054285714285714284,0.031401869158878506,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|-1|self_ret_21|-1,down20_63,pair|cluster48_follower_gap_63|-1|self_ret_21|-1,pair,-0.13605511767311224,-0.08605703619390247,-0.16060219485028795,-0.2560462088217341,0.07174603174603175,0.04822429906542056,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|+1|self_ret_63|+1,down20_63,pair|cluster48_follower_gap_63|+1|self_ret_63|+1,pair,-0.19268655920703992,-0.1411112813582335,-0.14210758085430328,-0.2319370370137918,0.047142857142857146,0.05383177570093458,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|+1|self_ret_63|-1,down20_63,pair|cluster48_follower_gap_63|+1|self_ret_63|-1,pair,-0.09443194929359369,-0.09662293750635205,-0.03524796700041903,-0.11048864945406797,0.07492063492063492,0.17046728971962616,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|-1|self_ret_63|+1,down20_63,pair|cluster48_follower_gap_63|-1|self_ret_63|+1,pair,-0.14920657046539465,-0.11012408427527105,-0.16988329337809208,-0.26047321112874977,0.06365079365079365,0.037383177570093455,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|-1|self_ret_63|-1,down20_63,pair|cluster48_follower_gap_63|-1|self_ret_63|-1,pair,-0.12067935090305754,-0.11014722878636868,-0.11751866700590688,-0.20031138797533318,0.07095238095238095,0.07850467289719626,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|+1|self_mom_252_21|+1,down20_63,pair|cluster48_follower_gap_63|+1|self_mom_252_21|+1,pair,-0.15594124254342584,-0.13015849160558418,-0.1476881347271295,-0.21872332335941208,0.035555555555555556,0.059439252336448596,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|+1|self_mom_252_21|-1,down20_63,pair|cluster48_follower_gap_63|+1|self_mom_252_21|-1,pair,-0.09762098760668528,-0.09100448982672273,-0.022757799518853362,-0.09483016947597464,0.07682539682539682,0.17981308411214952,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|-1|self_mom_252_21|+1,down20_63,pair|cluster48_follower_gap_63|-1|self_mom_252_21|+1,pair,-0.17755385690787345,-0.13736268079783387,-0.16929820319003377,-0.2600135001621934,0.03190476190476191,0.02411214953271028,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|-1|self_mom_252_21|-1,down20_63,pair|cluster48_follower_gap_63|-1|self_mom_252_21|-1,pair,-0.12498103685860007,-0.11251612745691492,-0.15064488294444295,-0.2527222311035249,0.08634920634920636,0.04747663551401869,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|+1|self_atr_63|+1,down20_63,pair|cluster48_follower_gap_63|+1|self_atr_63|+1,pair,-0.08220107985419704,-0.06610601917507826,-0.04060160963765175,-0.12608922704453557,0.08904761904761904,0.18186915887850466,False,False,0.0,BLOCKED
down20_63|pair|cluster48_follower_gap_63|+1|self_atr_63|-1,down20_63,pair|cluster48_follower_gap_63|+1|self_atr_63|-1,pair,-0.2104954473638656,-0.1795543581873687,-0.18484512475359036,-0.2752187061592164,0.009682539682539683,0.003177570093457944,False,False,0.0,BLOCKED
up20_21|pair|cluster48_follower_gap_63|-1|self_atr_63|+1,up20_21,pair|cluster48_follower_gap_63|-1|self_atr_63|+1,pair,0.018567291372904964,-0.23585398521662854,-0.017392447139132416,-0.11386698953856256,0.0761904761904762,0.03203125,False,False,0.0,BLOCKED
up20_21|pair|cluster48_follower_gap_63|-1|self_atr_63|-1,up20_21,pair|cluster48_follower_gap_63|-1|self_atr_63|-1,pair,-0.04577002711542602,-0.34718162310617867,-0.04325118830500258,-0.15355989298765524,0.002380952380952381,0.00109375,False,False,0.0,BLOCKED
up20_21|pair|cluster48_follower_gap_63|+1|self_compression_20_63|+1,up20_21,pair|cluster48_follower_gap_63|+1|self_compression_20_63|+1,pair,-0.05585321961409162,-0.18957499464000213,-0.03539647852881306,-0.113991492786409,0.07269841269841269,0.02546875,False,False,0.0,BLOCKED
up20_21|pair|cluster48_follower_gap_63|+1|self_compression_20_63|-1,up20_21,pair|cluster48_follower_gap_63|+1|self_compression_20_63|-1,pair,-0.0098432659194161,-0.28386216303187184,-0.046033241570829685,-0.11908170875348523,0.03936507936507937,0.0178125,False,False,0.0,BLOCKED
up20_21|pair|cluster48_follower_gap_63|-1|self_compression_20_63|+1,up20_21,pair|cluster48_follower_gap_63|-1|self_compression_20_63|+1,pair,-0.02035282020420668,-0.30094198779132275,-0.027217177725739058,-0.13613106348944415,0.032857142857142856,0.01234375,False,False,0.0,BLOCKED
up20_21|pair|cluster48_follower_gap_63|-1|self_compression_20_63|-1,up20_21,pair|cluster48_follower_gap_63|-1|self_compression_20_63|-1,pair,-0.023581905725134435,-0.31915006799593015,-0.042245146266929184,-0.13943914465188534,0.03190476190476191,0.0121875,False,False,0.0,BLOCKED
up20_21|pair|cluster48_follower_gap_63|+1|self_volume_ratio_5_20|+1,up20_21,pair|cluster48_follower_gap_63|+1|self_volume_ratio_5_20|+1,pair,-0.03336085786442572,-0.23149945653821566,-0.04105678472641664,-0.11923620664349922,0.052698412698412696,0.019375,False,False,0.0,BLOCKED
up20_21|pair|cluster48_follower_gap_63|+1|self_volume_ratio_5_20|-1,up20_21,pair|cluster48_follower_gap_63|+1|self_volume_ratio_5_20|-1,pair,-0.024171631814242072,-0.2353482634089295,-0.04270040979974145,-0.11232797953810872,0.05523809523809524,0.02140625,False,False,0.0,BLOCKED
up20_21|pair|cluster48_follower_gap_63|-1|self_volume_ratio_5_20|+1,up20_21,pair|cluster48_follower_gap_63|-1|self_volume_ratio_5_20|+1,pair,-0.03544833977230928,-0.3219847535434333,-0.0273472978851924,-0.13419422573101428,0.02746031746031746,0.014375,False,False,0.0,BLOCKED
up20_21|pair|cluster48_follower_gap_63|-1|self_volume_ratio_5_20|-1,up20_21,pair|cluster48_follower_gap_63|-1|self_volume_ratio_5_20|-1,pair,-0.011322741219884159,-0.29931201787598205,-0.031346508048165,-0.13509407007545263,0.036825396825396824,0.01125,False,False,0.0,BLOCKED
up20_21|pair|cluster48_follower_gap_63|+1|self_dist_high_63|+1,up20_21,pair|cluster48_follower_gap_63|+1|self_dist_high_63|+1,pair,-0.04391533505688608,-0.3411033406439188,-0.041433335784858846,-0.13572187756515178,0.008888888888888889,0.01109375,False,False,0.0,BLOCKED
